id,f90,mean,var_resid,smul
003664,0.086292,0.362659,0.00747864,0.216584
003665,0.078515,0.216192,0.00179080,0.162848
003666,0.562717,0.589494,0.01751321,0.180014
003667,0.538779,0.650118,0.01584940,0.153869
003668,0.608573,0.592054,0.01437720,0.153778
003669,0.230833,0.536448,0.00987098,0.155196
003670,0.233069,0.548939,0.01027156,0.158244
003671,0.217069,0.568825,0.01589716,0.195108
003672,0.397824,0.354428,0.00624564,0.179996
003673,0.343750,0.328328,0.00501623,0.175674
003674,0.349386,0.344898,0.00583537,0.186829
003675,0.548547,0.300550,0.00502209,0.197807
003676,0.583066,0.353053,0.00899549,0.228600
003677,0.565152,0.314462,0.00697517,0.212340
003678,0.197179,0.379393,0.00633092,0.172059
003679,0.216083,0.368767,0.00822150,0.214076
003680,0.200250,0.376883,0.00699894,0.189258
003681,0.918326,0.507650,0.01449231,0.178627
003682,0.825024,0.484336,0.01272705,0.190017
003683,0.886435,0.501464,0.01347337,0.171214
003684,0.442080,0.409408,0.00981558,0.214185
003685,0.151691,0.359126,0.00727040,0.209797
003686,0.149258,0.461005,0.01099568,0.197015
003687,0.999573,0.422845,0.01029572,0.194821
003688,1.001768,0.454583,0.01399098,0.193089
003689,0.984499,0.520213,0.01598568,0.148965
003690,0.067206,0.404896,0.00746243,0.189679
003691,0.056876,0.393021,0.00487560,0.160528
003692,0.045554,0.361606,0.00603800,0.185715
003693,0.078125,0.421593,0.00613843,0.167991
003694,0.062986,0.349206,0.00538762,0.177584
003695,0.079672,0.380162,0.00807262,0.211695
003696,0.509792,0.439696,0.01120140,0.181802
003697,0.510151,0.404506,0.01176677,0.212590
003698,0.444215,0.410218,0.00983058,0.188768
003699,0.032212,0.482877,0.01132143,0.202483
003700,0.047522,0.514303,0.01408195,0.203788
003701,0.044194,0.569102,0.00942800,0.154432
003702,0.559126,0.409767,0.00768669,0.176493
003703,0.576751,0.410500,0.01183468,0.215742
003704,0.537248,0.395508,0.00913573,0.199665
003705,0.064424,0.470179,0.01343269,0.227589
003706,0.064424,0.483995,0.01103888,0.198437
003707,0.072028,0.522757,0.01233555,0.196884
003708,0.183053,0.543129,0.01234934,0.187422
003709,0.154087,0.508005,0.01392039,0.212626
003710,0.155074,0.411132,0.01021572,0.233919
003711,0.250122,0.464269,0.00806136,0.168418
003712,0.307777,0.486823,0.01296280,0.208730
003713,0.265395,0.468471,0.00979921,0.179282
003714,0.251582,0.593175,0.01830469,0.199338
003715,0.216083,0.604311,0.01274151,0.161730
003716,0.228173,0.566397,0.01211519,0.161140
003717,0.179688,0.766184,0.03156634,0.208312
003718,0.116141,0.477937,0.01055355,0.184074
003719,0.080435,0.613631,0.01511625,0.177532
003720,0.259700,0.287760,0.00551605,0.230365
003721,0.229773,0.366931,0.00594372,0.177350
003722,0.281358,0.340961,0.00678564,0.233589
003723,0.761709,0.326278,0.00824875,0.220948
003724,0.612771,0.215932,0.00376751,0.224860
003725,0.829782,0.495273,0.01461687,0.192815
003726,0.244070,0.271313,0.00544853,0.200262
003727,0.261923,0.298813,0.00659319,0.215136
003728,0.234114,0.354096,0.00686085,0.179567
003729,0.140625,0.388116,0.00989609,0.223735
003730,0.123526,0.273188,0.00492354,0.187512
003731,0.313767,0.430054,0.00756450,0.176089
003732,0.324947,0.519606,0.00973076,0.165289
003733,0.311032,0.535932,0.01054846,0.167774
003734,0.489265,0.361693,0.00793424,0.218048
003735,0.226562,0.660801,0.02145945,0.200288
003736,0.197642,0.646228,0.01878194,0.195160
003737,0.206404,0.653596,0.01503905,0.164755
003738,0.900100,0.382077,0.00755858,0.213306
003739,0.790106,0.389405,0.00650805,0.184400
003740,0.867188,0.441141,0.01006050,0.216783
003741,0.070312,0.348286,0.00590708,0.202299
003742,0.084505,0.316929,0.00529098,0.203272
003743,0.045554,0.322135,0.00546985,0.193209
003744,0.468294,0.509206,0.00990605,0.167404
003745,0.210213,0.401915,0.00937025,0.193138
003746,0.117188,0.363908,0.00758892,0.212484
003747,0.407824,0.387694,0.00779866,0.208153
003748,0.352949,0.505612,0.01765962,0.224461
003749,0.140842,0.237936,0.00304520,0.209559
003750,0.179857,0.507214,0.01159007,0.193005
003751,0.164805,0.497212,0.00884409,0.165468
003752,0.180366,0.521070,0.00996551,0.171608
003753,0.407450,0.311912,0.00756060,0.199606
003754,0.155074,0.606023,0.01735784,0.194707
003755,0.296978,0.396074,0.00749750,0.171100
003756,0.681526,0.616073,0.02343519,0.200610
003757,0.657597,0.618744,0.01672229,0.164637
003758,0.712824,0.601753,0.01494674,0.160549
003759,0.663005,0.394429,0.01186902,0.232192
003760,0.661899,0.372643,0.01059358,0.215784
003761,0.693863,0.367520,0.00899197,0.207037
003762,0.039062,0.331374,0.00719278,0.201083
003763,0.062986,0.470351,0.01176687,0.217298
003764,0.066291,0.501638,0.01395955,0.219990
003765,0.509492,0.372609,0.00708996,0.195796
003766,0.567738,0.362042,0.00902311,0.229890
003767,0.670283,0.363229,0.00595187,0.179919
003768,0.485759,0.211919,0.00298086,0.232736
003769,0.218889,0.320570,0.00682240,0.185905
003770,0.425046,0.407125,0.01183885,0.203057
003771,0.909611,0.657372,0.02103053,0.180494
003772,0.947376,0.404922,0.00818239,0.206355
003773,0.994676,0.445422,0.01153357,0.218215
003774,0.052408,0.411327,0.00677804,0.181426
003775,0.042072,0.391052,0.00822653,0.209121
003776,0.039062,0.390304,0.00669868,0.171360
003777,0.852673,0.319844,0.00658341,0.212427
003778,0.810733,0.307426,0.00768875,0.248538
003779,0.900439,0.310048,0.00640034,0.224450
003780,0.132812,0.458874,0.00770582,0.168930
003781,0.144055,0.394214,0.00548109,0.176999
003782,0.149258,0.545934,0.01208061,0.189467
003783,0.295329,0.365865,0.00953450,0.226846
003784,0.288111,0.387528,0.00843951,0.197340
003785,0.273549,0.350846,0.00801618,0.209107
003786,0.312207,0.415619,0.00832231,0.190621
003787,0.203725,0.365215,0.00741733,0.207127
003788,0.265625,0.492825,0.01013589,0.172055
003789,0.144055,0.318233,0.00881645,0.222941
003790,0.253515,0.563919,0.01282768,0.175342
003791,0.158191,0.275622,0.00626754,0.243653
003792,0.062500,0.243501,0.00429634,0.237904
003793,0.042072,0.547773,0.01273335,0.190766
003794,0.039836,0.438470,0.00776474,0.182759
003795,0.548547,0.527870,0.02274090,0.175500
003796,0.455543,0.561612,0.01751977,0.148944
003797,0.470375,0.506608,0.01989104,0.166982
003798,0.078125,0.435743,0.01059150,0.211652
003799,0.087346,0.427537,0.00672705,0.183402
003800,0.076944,0.364287,0.00539259,0.169122
003801,0.254116,0.368839,0.00587656,0.181651
003802,0.240671,0.345740,0.00811265,0.232223
003803,0.205069,0.409410,0.00807805,0.191249
003804,0.175564,0.364563,0.00482983,0.163746
003805,0.134865,0.397703,0.00567408,0.169483
003806,0.133042,0.513050,0.01053601,0.179481
003807,0.242188,0.618451,0.01444567,0.161124
003808,0.238121,0.593158,0.01723543,0.195401
003809,0.220002,0.607119,0.01492483,0.177532
003810,0.635507,0.442839,0.00956797,0.200329
003811,0.954341,0.348503,0.00553646,0.163685
003812,0.905745,0.541099,0.01286236,0.174715
003813,0.821242,0.347348,0.00780516,0.192660
003814,0.899286,0.235367,0.00459972,0.204491
003815,0.913528,0.372595,0.00741770,0.178182
003816,0.470375,0.491884,0.01045336,0.178125
003817,0.446886,0.499675,0.01063964,0.172453
003818,0.478161,0.504071,0.01133739,0.177654
003819,0.438127,0.506584,0.01051118,0.164055
003820,0.404217,0.523110,0.01083545,0.167246
003821,0.333750,0.429086,0.01102206,0.212203
003822,0.266084,0.370375,0.00676603,0.188245
003823,0.239017,0.356827,0.00637825,0.183314
003824,0.306983,0.408617,0.00864303,0.195628
003825,0.610076,0.402794,0.01118823,0.211182
003826,0.579812,0.403694,0.00950140,0.202687
003827,0.565206,0.402828,0.00782051,0.174504
003828,0.538156,0.381316,0.00747658,0.206174
003829,0.140842,0.602999,0.01501290,0.184239
003830,0.211082,0.569701,0.01541551,0.188374
003831,0.403310,0.381152,0.00962330,0.228402
003832,0.422887,0.426854,0.00826021,0.166195
003833,0.533314,0.417741,0.00796087,0.155993
003834,0.298515,0.350341,0.00510714,0.181071
003835,0.332376,0.385337,0.00681775,0.194273
003836,0.331916,0.374264,0.00684221,0.193579
003837,0.893260,0.536347,0.01120063,0.195826
003838,0.132812,0.713854,0.01670704,0.173619
003839,0.054688,0.466324,0.01058272,0.205108
003840,0.091109,0.362600,0.00723607,0.208619
003841,0.087346,0.492719,0.01056412,0.192032
003842,0.109654,0.398029,0.00745838,0.196735
003843,0.825800,0.291670,0.01100833,0.277402
003844,0.727234,0.283116,0.00936989,0.285207
003845,0.881152,0.427177,0.01360962,0.219973
003846,0.691925,0.480756,0.01840732,0.184243
003847,0.664062,0.478702,0.01572473,0.150303
003848,0.583798,0.473930,0.01625649,0.176470
003849,0.100049,0.411662,0.00875126,0.206991
003850,0.117188,0.635741,0.01559972,0.182615
003851,0.110485,0.402988,0.01034070,0.237588
003852,0.118996,0.445502,0.00961233,0.177587
003853,0.132812,0.356201,0.00735411,0.187720
003854,0.127178,0.419433,0.00853562,0.174461
003855,0.647354,0.323187,0.01019324,0.199662
003856,0.591329,0.283440,0.00792493,0.195886
003857,0.368515,0.391136,0.01505499,0.224972
003858,0.290747,0.456541,0.00910318,0.191333
003859,0.365271,0.381219,0.00520824,0.167197
003860,0.250122,0.392698,0.00965299,0.218277
003861,0.813438,0.449274,0.01292808,0.196500
003862,0.800695,0.490396,0.01355906,0.163973
003863,0.799971,0.437502,0.01430645,0.216786
003864,0.164248,0.398109,0.00516255,0.149882
003865,0.162568,0.373854,0.00581599,0.178959
003866,0.165728,0.401638,0.00648276,0.177112
003867,0.557815,0.487732,0.01706373,0.222235
003868,0.561305,0.491966,0.01317083,0.192162
003869,0.600293,0.492302,0.01778949,0.217736
003870,0.355104,0.449613,0.00845801,0.166263
003871,0.414357,0.454349,0.01436265,0.223103
003872,0.406325,0.428011,0.00877891,0.180039
003873,0.487452,0.401467,0.01080441,0.233280
003874,0.471088,0.432149,0.01278314,0.236679
003875,0.461533,0.420969,0.01092758,0.217740
003876,0.257931,0.530924,0.01017592,0.190468
003877,0.306983,0.496983,0.00994945,0.186695
003878,0.333750,0.491067,0.01350393,0.234186
003879,0.940750,0.354636,0.00658441,0.198892
003880,0.870314,0.297517,0.00464605,0.197100
003881,0.766262,0.490526,0.00959560,0.173968
003882,0.492683,0.518062,0.01467880,0.200809
003883,0.095043,0.440575,0.00934253,0.180949
003884,0.576486,0.618224,0.01463639,0.173621
003885,0.822838,0.487404,0.01246450,0.151471
003886,0.774069,0.476978,0.01416272,0.175308
003887,0.733294,0.507675,0.01264868,0.151323
003888,0.497123,0.320960,0.00634534,0.217562
003889,0.094399,0.286573,0.00417729,0.189415
003890,0.277426,0.355110,0.00655226,0.207057
003891,0.583798,0.445532,0.01089434,0.191486
003892,0.889734,0.525416,0.02142269,0.240858
003893,0.855317,0.432801,0.01023175,0.195010
003894,0.635891,0.203975,0.00493944,0.248888
003895,0.547154,0.236875,0.00475935,0.230047
003896,0.873639,0.485121,0.01870360,0.233885
003897,0.971393,0.387841,0.00988008,0.245521
003898,1.011319,0.572483,0.01529215,0.170543
003899,1.033054,0.493673,0.01505852,0.219187
003900,0.915930,0.496240,0.01274384,0.163374
003901,0.895477,0.470594,0.01199912,0.155858
003902,0.904700,0.484775,0.01403391,0.189201
003903,0.116141,0.400575,0.00753067,0.190845
003904,0.083048,0.553101,0.01531926,0.204352
003905,0.227101,0.561506,0.00954264,0.163028
003906,0.046875,0.543601,0.01026298,0.170041
003907,0.049411,0.529330,0.01083528,0.179995
003908,0.055243,0.526634,0.00938886,0.173038
003909,0.653734,0.592884,0.02040301,0.213682
003910,0.251582,0.818640,0.02729026,0.167379
003911,0.084143,0.533606,0.01226140,0.179838
003912,0.832425,0.460194,0.01148825,0.169536
003913,0.848691,0.432272,0.01031789,0.174460
003914,0.836266,0.444112,0.01506182,0.225288
003915,0.390625,0.798400,0.02775260,0.136614
003916,0.886263,0.489165,0.01834541,0.235201
003917,0.908403,0.460760,0.01277680,0.208165
003918,0.223716,0.523265,0.00920683,0.160914
003919,0.199180,0.490222,0.00808718,0.165111
003920,0.217911,0.525214,0.01109320,0.180802
003921,0.174693,0.580060,0.01689912,0.186827
003922,0.149258,0.566275,0.01521095,0.200051
003923,0.312500,0.795467,0.02338630,0.138186
003924,0.132812,0.372192,0.00621544,0.196176
003925,0.104816,0.336561,0.00524881,0.182340
003926,0.188959,0.535528,0.01579880,0.218926
003927,0.101863,0.414766,0.01064495,0.237252
003928,0.211082,0.454182,0.00972048,0.187779
003929,0.267000,0.406908,0.00966266,0.213678
003930,0.363428,0.579238,0.01420806,0.176312
003931,0.754220,0.497099,0.01691246,0.210580
003932,0.602374,0.627061,0.02713733,0.222097
003933,0.666997,0.562076,0.02094928,0.223266
003934,0.619606,0.538383,0.01247518,0.176196
003935,0.093750,0.575567,0.01622153,0.199059
003936,0.195312,0.346356,0.00444028,0.168727
003937,0.141490,0.345829,0.00843460,0.237073
003938,0.223716,0.346875,0.00567903,0.189191
003939,0.128847,0.421110,0.01089955,0.226769
003940,0.094075,0.328387,0.00520152,0.190939
003941,0.172937,0.429474,0.01087066,0.222655
003942,0.973840,0.163333,0.00222360,0.323613
003943,0.918093,0.349213,0.00920336,0.234550
003944,0.811034,0.139195,0.00153631,0.293189
003945,0.062500,0.460440,0.00913775,0.193879
003946,0.079672,0.462718,0.01098232,0.206581
003947,0.069877,0.463056,0.01059846,0.212536
003948,0.478862,0.519686,0.00995098,0.172288
003949,0.432519,0.342597,0.00483720,0.173777
003950,0.513787,0.442259,0.00879755,0.184711
003951,0.070312,0.375729,0.00669502,0.199070
003952,0.070312,0.458596,0.00910231,0.196346
003953,0.089076,0.345649,0.00461588,0.169086
003954,0.257931,0.218138,0.00380833,0.249640
003955,0.361238,0.231946,0.00264655,0.200696
003956,0.307777,0.264615,0.00272963,0.178704
003957,0.190086,0.168944,0.00228013,0.232436
003958,0.112673,0.172028,0.00205155,0.208912
003959,0.117448,0.145397,0.00135746,0.204130
003960,0.055243,0.442025,0.01074444,0.202425
003961,0.050024,0.470935,0.00712135,0.161308
003962,0.042072,0.243846,0.00556810,0.227723
003963,0.132812,0.471842,0.00663687,0.154074
003964,0.125973,0.423330,0.00729675,0.181902
003965,0.140842,0.438903,0.00755254,0.177710
003966,0.556006,0.548540,0.01690209,0.197484
003967,0.578969,0.541989,0.01281637,0.164407
003968,0.459811,0.557901,0.01216440,0.157370
003969,0.230700,0.388994,0.00686407,0.177676
003970,0.182385,0.397777,0.00650470,0.170192
003971,0.187663,0.373480,0.00926265,0.227399
003972,0.788250,0.492835,0.00960510,0.167306
003973,0.677214,0.505889,0.01131247,0.175953
003974,0.793228,0.503879,0.01083919,0.168976
003975,0.205515,0.412243,0.00634191,0.176079
003976,0.164248,0.523013,0.01045868,0.182148
003977,0.096635,0.711130,0.02366255,0.201040
003978,0.243319,0.395249,0.01166036,0.209382
003979,0.436452,0.241988,0.00526383,0.220800
003980,0.399126,0.303097,0.00634134,0.190909
003981,0.680047,0.333518,0.00724910,0.218626
003982,0.810582,0.268678,0.00528389,0.219958
003983,0.789681,0.272418,0.00441836,0.208025
003984,0.133042,0.389797,0.00696121,0.187508
003985,0.188150,0.357341,0.00499610,0.177236
003986,0.260755,0.345572,0.00549959,0.185568
003987,0.430326,0.515931,0.01254518,0.174630
003988,0.395285,0.471945,0.01098952,0.175775
003989,0.350171,0.499585,0.01053740,0.165931
003990,0.047522,0.511189,0.00915766,0.170490
003991,0.039836,0.476317,0.01147800,0.208552
003992,0.033146,0.296996,0.00498086,0.182637
003993,0.079672,0.519649,0.01637094,0.208301
003994,0.094075,0.592928,0.01480696,0.181620
003995,0.117188,0.525245,0.01043225,0.169143
003996,0.129320,0.476979,0.01083599,0.192438
003997,0.197797,0.585705,0.01744518,0.206717
003998,0.125244,0.522722,0.00958025,0.168208
003999,0.094075,0.546576,0.01191254,0.187090
004000,0.091109,0.515094,0.00915387,0.174836
004001,0.070312,0.316781,0.00490776,0.202177
004002,0.753005,0.453240,0.01418903,0.213601
004003,0.786312,0.496695,0.01380066,0.186934
004004,0.756845,0.487560,0.01318246,0.201249
004005,0.168649,0.338661,0.00492200,0.183374
004006,0.105106,0.261025,0.00306228,0.172056
004007,0.182385,0.401304,0.00563882,0.166686
004008,0.072028,0.415099,0.01055535,0.220092
004009,0.133500,0.378516,0.00549933,0.172002
004010,0.101863,0.513013,0.00835555,0.161384
004011,0.724838,0.500021,0.01438237,0.203331
004012,0.815649,0.520767,0.01359983,0.174236
004013,0.582228,0.464405,0.00912671,0.173757
004014,0.731293,0.446467,0.01254072,0.200598
004015,0.705897,0.465941,0.01340915,0.190035
004016,0.684876,0.444038,0.00989566,0.162228
004017,0.188959,0.491050,0.00788712,0.165717
004018,0.178152,0.498730,0.01393549,0.213040
004019,0.193428,0.494136,0.01341000,0.211168
004020,0.655180,0.370470,0.00852977,0.222575
004021,0.457815,0.403322,0.01047129,0.214706
004022,0.538156,0.374413,0.00672534,0.162850
004023,0.354674,0.476800,0.01366679,0.214570
004024,0.292526,0.488081,0.01252035,0.194962
004025,0.242313,0.350239,0.00773524,0.233700
004026,0.419990,0.519120,0.01638019,0.216983
004027,0.458548,0.499747,0.01194699,0.186981
004028,0.429759,0.479536,0.01029175,0.177434
004029,0.464368,0.555576,0.01913907,0.208337
004030,0.643904,0.496648,0.01582782,0.198910
004031,0.589313,0.559284,0.01636260,0.185235
004032,0.661899,0.600545,0.02403352,0.185284
004033,0.375650,0.622350,0.01565838,0.151465
004034,0.343839,0.598484,0.01676080,0.162532
004035,0.197797,0.434720,0.01345502,0.222781
004036,0.227101,0.464622,0.00894758,0.172223
004037,0.218889,0.433863,0.00996368,0.194073
004038,0.217069,0.471984,0.01045198,0.207811
004039,0.162568,0.511829,0.01256432,0.205199
004040,0.108816,0.451065,0.01246352,0.222610
004041,0.055243,0.515547,0.00831364,0.161058
004042,0.149258,0.542685,0.01496143,0.214099
004043,0.094075,0.558151,0.01057589,0.152601
004044,0.132812,0.445841,0.00823427,0.172643
004045,0.116141,0.468510,0.01146785,0.203291
004046,0.062500,0.549589,0.01103734,0.172344
004047,0.049411,0.644179,0.01319222,0.165139
004048,0.093750,0.611465,0.01635333,0.193741
004049,0.039836,0.608915,0.01930610,0.208614
004050,0.089076,0.346247,0.00766569,0.211566
004051,0.162568,0.343283,0.00508320,0.171730
004052,0.153888,0.422184,0.00641884,0.166966
004053,0.203275,0.518173,0.01093566,0.180057
004054,0.205069,0.463796,0.00999778,0.187575
004055,0.250122,0.412224,0.00831889,0.194935
004056,0.132812,0.201586,0.00265579,0.202940
004057,0.101562,0.381937,0.00866052,0.226223
004058,0.185207,0.209207,0.00239056,0.184423
004059,0.564342,0.392949,0.00687664,0.177191
004060,0.508353,0.346164,0.00505585,0.178651
004061,0.538609,0.315425,0.00732778,0.226639
004062,0.754746,0.514657,0.01766128,0.230284
004063,0.238505,0.416838,0.01116827,0.220563
004064,0.798291,0.498531,0.01385698,0.202563
004065,0.663741,0.422304,0.01162675,0.215856
004066,0.895477,0.363950,0.00879302,0.229548
004067,0.885022,0.353784,0.00925985,0.232541
004068,0.723869,0.510648,0.01475224,0.158785
004069,0.718495,0.486279,0.01562498,0.177682
004070,0.199180,0.482395,0.01328685,0.206483
004071,0.260169,0.407993,0.00786894,0.180616
004072,0.273438,0.416389,0.01190045,0.219008
004073,0.290642,0.411333,0.00777363,0.167463
004074,0.831545,0.557183,0.02457849,0.199416
004075,0.379289,0.502257,0.02318641,0.230348
004076,0.893260,0.640864,0.03220341,0.144302
004077,0.111036,0.393191,0.00946793,0.215212
004078,0.056876,0.557675,0.01028548,0.155140
004079,0.049411,0.403992,0.00691087,0.174198
004080,0.219307,0.202626,0.00331699,0.254363
004081,0.155074,0.371810,0.00819091,0.214000
004082,0.069877,0.326703,0.00435479,0.165215
004083,0.109654,0.518124,0.01341473,0.194625
004084,0.118225,0.516480,0.01293404,0.198721
004085,0.298515,0.550877,0.01395193,0.197235
004086,0.507812,0.326677,0.00758172,0.233424
004087,0.453731,0.323176,0.00698168,0.216441
004088,0.569884,0.324188,0.00590373,0.209348
004089,0.322118,0.308383,0.00538110,0.210155
004090,0.264358,0.381188,0.00523074,0.168999
004091,0.206847,0.355099,0.00545036,0.184080
004092,0.562554,0.469954,0.01069448,0.172223
004093,0.352949,0.504414,0.01073972,0.171991
004094,0.553145,0.494544,0.01125318,0.173271
004095,0.110485,0.258725,0.00287364,0.169396
004096,0.336301,0.235286,0.00373078,0.228811
004097,0.539572,0.313768,0.00500012,0.195787
004098,0.091109,0.266922,0.00342830,0.183126
004099,0.094075,0.258985,0.00438718,0.181396
004100,0.478671,0.265009,0.00299917,0.180307
004101,0.188150,0.441965,0.00818136,0.165258
004102,0.199180,0.437744,0.01127001,0.198957
004103,0.175564,0.541702,0.01601385,0.203801
004104,0.825024,0.174783,0.00326340,0.264000
004105,0.892473,0.473509,0.02108414,0.235979
004106,0.597541,0.231170,0.00631674,0.243332
004107,0.185207,0.398960,0.00867343,0.218005
004108,0.149258,0.404289,0.00782358,0.198839
004109,0.156250,0.541884,0.01045279,0.162684
004110,0.108535,0.382167,0.00829870,0.209988
004111,0.094399,0.393238,0.00600921,0.180753
004112,0.111858,0.401832,0.00754760,0.208036
004113,0.213383,0.309099,0.00467343,0.179840
004114,0.155663,0.195603,0.00321608,0.214324
004115,0.164248,0.409851,0.00755429,0.177554
004116,0.249267,0.245667,0.00312534,0.185194
004117,0.327939,0.270153,0.00356852,0.174804
004118,0.311032,0.299864,0.00581176,0.206626
004119,0.167741,0.480734,0.01050038,0.188054
004120,0.210938,0.581534,0.01637506,0.199665
004121,0.101863,0.518659,0.01335286,0.195444
004122,1.026326,0.458912,0.00870072,0.174909
004123,1.023706,0.502587,0.01436023,0.241368
004124,1.003686,0.439713,0.00828499,0.191048
004125,0.339192,0.366695,0.00705741,0.195730
004126,0.297286,0.299320,0.00439454,0.193715
004127,0.373124,0.269323,0.00544982,0.237994
004128,1.045270,0.645597,0.02034311,0.189377
004129,0.883365,0.597385,0.01225108,0.142903
004130,0.929983,0.598358,0.02191283,0.211756
004131,0.318784,0.327950,0.00590889,0.189253
004132,0.243319,0.604108,0.01967552,0.210333
004133,0.289906,0.420502,0.01027229,0.209791
004134,0.684831,0.491633,0.01685944,0.186767
004135,0.966353,0.679437,0.02827138,0.108784
004136,0.781250,0.492948,0.02274457,0.226574
004137,0.383529,0.463862,0.01236263,0.189168
004138,0.576274,0.376738,0.00817614,0.182536
004139,0.388117,0.469046,0.01002939,0.154539
004140,0.951106,0.431698,0.01425857,0.205215
004141,0.619606,0.571817,0.01483099,0.186194
004142,0.904227,0.448038,0.01509872,0.219698
004143,0.486638,0.476892,0.01028370,0.182142
004144,0.674821,0.482219,0.01101237,0.197108
004145,0.667775,0.590891,0.01685070,0.191941
004146,0.594572,0.501022,0.01667647,0.215687
004147,0.620344,0.507730,0.01102329,0.158033
004148,0.577544,0.504579,0.01069517,0.157311
004149,0.608072,0.492069,0.01266133,0.186504
004150,0.656994,0.494795,0.01180995,0.168828
004151,0.608072,0.503919,0.01344724,0.186605
004152,0.720531,0.515994,0.01222404,0.186623
004153,0.723869,0.531883,0.01269883,0.185252
004154,0.603386,0.590398,0.01445037,0.170908
004155,0.726268,0.436453,0.00868178,0.167538
004156,0.716241,0.348239,0.00698662,0.178072
004157,0.644851,0.398841,0.01274448,0.234961
004158,0.238121,0.500786,0.00878170,0.167268
004159,0.211082,0.509816,0.01011038,0.174108
004160,0.238121,0.525399,0.01256345,0.181976
004161,0.580285,0.420273,0.00854945,0.169176
004162,0.565962,0.393635,0.00883462,0.196436
004163,0.608072,0.207916,0.00271599,0.240186
004164,0.661899,0.437245,0.00996096,0.206262
004165,0.740706,0.482571,0.01258326,0.215593
004166,0.774423,0.462461,0.00957216,0.195357
004167,0.557377,0.403683,0.00919116,0.211066
004168,0.527676,0.413654,0.01025792,0.218316
004169,0.482608,0.405026,0.00725321,0.188960
004170,0.173466,0.305109,0.00461395,0.190398
004171,0.320408,0.501665,0.01275203,0.188541
004172,0.422526,0.434404,0.00858286,0.180143
004173,0.290327,0.652049,0.01652168,0.176201
004174,0.179688,0.546224,0.01147481,0.175999
004175,0.188150,0.593879,0.01330167,0.172554
004176,0.136439,0.407612,0.00639807,0.171524
004177,0.178152,0.433714,0.00898763,0.201402
004178,0.199180,0.412974,0.00619259,0.173348
004179,0.087346,0.587588,0.01285464,0.173367
004180,0.078515,0.647022,0.02069035,0.196641
004181,0.072028,0.505326,0.01512593,0.195962
004182,0.314447,0.523279,0.01503509,0.203349
004183,0.599937,0.461444,0.01072760,0.173808
004184,0.411178,0.386727,0.01105292,0.233254
004185,0.266657,0.466791,0.00767606,0.160505
004186,0.242691,0.447091,0.00973345,0.198942
004187,0.227772,0.466937,0.01173011,0.201142
004188,0.187825,0.496603,0.00848107,0.165669
004189,0.171342,0.501417,0.01341491,0.203737
004190,0.187825,0.524115,0.01321338,0.194499
004191,0.829303,0.400544,0.01234492,0.224617
004192,0.806619,0.368672,0.01309170,0.253837
004193,0.828272,0.407679,0.01101187,0.188672
004194,0.429971,0.427958,0.00916954,0.187032
004195,0.396672,0.438486,0.00792960,0.173175
004196,0.367271,0.625084,0.01983449,0.191888
004197,0.200098,0.457710,0.00995302,0.188739
004198,0.212523,0.483024,0.01101581,0.182770
004199,0.222210,0.487023,0.01086313,0.181189
004200,0.052408,0.275144,0.00612461,0.182241
004201,0.234505,0.373127,0.00592380,0.168965
004202,0.100049,0.713341,0.02535368,0.206145
004203,0.105106,0.412055,0.00608282,0.172990
004204,0.171875,0.563019,0.01589466,0.193698
004205,0.087346,0.471711,0.01088003,0.210484
004206,0.825024,0.399646,0.00936069,0.186572
004207,0.800695,0.423646,0.01093847,0.192455
004208,0.868453,0.425154,0.01121116,0.187979
004209,0.199640,0.324423,0.00430005,0.178511
004210,0.172052,0.452198,0.01075851,0.211215
004211,0.097890,0.366599,0.00694865,0.190013
004212,0.247053,0.493818,0.00874804,0.154943
004213,0.270746,0.504007,0.00970380,0.168589
004214,0.241177,0.469970,0.01324401,0.216409
004215,0.469010,0.221339,0.00290375,0.214737
004216,0.194058,0.431251,0.01143626,0.207156
004217,0.143418,0.330474,0.00494418,0.164044
004218,0.615206,0.467618,0.01410794,0.228081
004219,1.016526,0.362817,0.00712038,0.197259
004220,0.697722,0.580199,0.01260564,0.164930
004221,0.856529,0.433598,0.00734170,0.192587
004222,0.315319,0.452237,0.00900470,0.202128
004223,0.943632,0.499718,0.00937634,0.195372
004224,0.273438,0.365742,0.00954896,0.218059
004225,0.115350,0.390583,0.00627774,0.170007
004226,0.195312,0.387792,0.00657995,0.171422
004227,0.484249,0.565727,0.01382341,0.175190
004228,0.325229,0.562351,0.02189961,0.232381
004229,0.431459,0.557570,0.01351647,0.182884
004230,0.205069,0.347883,0.00764370,0.192109
004231,0.311914,0.265882,0.00480404,0.201668
004232,0.285129,0.205193,0.00298643,0.197780
004233,0.817630,0.391540,0.00653732,0.167940
004234,0.050024,0.271672,0.00334359,0.171712
004235,0.054688,0.296669,0.00377795,0.182047
004236,0.164248,0.398186,0.00751169,0.176141
004237,0.164248,0.405329,0.00996066,0.206701
004238,0.170628,0.470948,0.00940523,0.173774
004239,0.375732,0.447089,0.00919837,0.200179
004240,0.455074,0.531698,0.01804018,0.213193
004241,0.377918,0.531184,0.01024461,0.160901
004242,0.644472,0.337015,0.00668488,0.216036
004243,0.541998,0.244575,0.00560820,0.267283
004244,0.484627,0.314230,0.00690127,0.207756
004245,0.807754,0.482886,0.01652160,0.226248
